Date,Plt,Well,WellID,Time_h,RawOD,Col,Row,Cpd,Qrt,uM,Species,Strain,Nick,Dil
2022-05-05,1,M15,2-1-M15,5.4,0.261,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M15,2-1-M15,6.48,0.322,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M15,2-1-M15,7.56,0.374,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M15,2-1-M15,8.65,0.41,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M15,2-1-M15,9.73,0.44,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M15,2-1-M15,10.81,0.461,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M15,2-1-M15,11.89,0.478,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M15,2-1-M15,12.97,0.49,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M17,2-1-M17,0,0.179,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M17,2-1-M17,1.08,0.203,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M17,2-1-M17,2.16,0.188,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M17,2-1-M17,3.24,0.19,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M17,2-1-M17,4.32,0.204,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M17,2-1-M17,5.4,0.257,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M17,2-1-M17,6.48,0.331,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M17,2-1-M17,7.56,0.386,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M17,2-1-M17,8.65,0.416,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M17,2-1-M17,9.73,0.44,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M17,2-1-M17,10.81,0.46,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M17,2-1-M17,11.89,0.471,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M17,2-1-M17,12.97,0.483,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M19,2-1-M19,0,0.184,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M19,2-1-M19,1.08,0.2,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M19,2-1-M19,2.16,0.193,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M19,2-1-M19,3.24,0.194,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M19,2-1-M19,4.32,0.21,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M19,2-1-M19,5.4,0.255,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M19,2-1-M19,6.48,0.32,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M19,2-1-M19,7.56,0.367,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M19,2-1-M19,8.65,0.4,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M19,2-1-M19,9.73,0.429,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M19,2-1-M19,10.81,0.448,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M19,2-1-M19,11.89,0.466,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M19,2-1-M19,12.97,0.476,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M21,2-1-M21,0,0.172,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M21,2-1-M21,1.08,0.184,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M21,2-1-M21,2.16,0.182,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M21,2-1-M21,3.24,0.186,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M21,2-1-M21,4.32,0.199,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M21,2-1-M21,5.4,0.235,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M21,2-1-M21,6.48,0.289,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M21,2-1-M21,7.56,0.335,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M21,2-1-M21,8.65,0.367,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M21,2-1-M21,9.73,0.398,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M21,2-1-M21,10.81,0.424,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M21,2-1-M21,11.89,0.44,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M21,2-1-M21,12.97,0.457,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M23,2-1-M23,0,0.181,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M23,2-1-M23,1.08,0.19,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M23,2-1-M23,2.16,0.186,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M23,2-1-M23,3.24,0.186,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M23,2-1-M23,4.32,0.186,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M23,2-1-M23,5.4,0.185,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M23,2-1-M23,6.48,0.185,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M23,2-1-M23,7.56,0.183,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M23,2-1-M23,8.65,0.183,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M23,2-1-M23,9.73,0.183,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M23,2-1-M23,10.81,0.182,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M23,2-1-M23,11.89,0.182,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M23,2-1-M23,12.97,0.182,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M3,2-1-M3,0,0.216,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M3,2-1-M3,1.08,0.269,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M3,2-1-M3,2.16,0.239,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M3,2-1-M3,3.24,0.236,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M3,2-1-M3,4.32,0.236,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M3,2-1-M3,5.4,0.24,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M3,2-1-M3,6.48,0.237,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M3,2-1-M3,7.56,0.24,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M3,2-1-M3,8.65,0.238,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M3,2-1-M3,9.73,0.234,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M3,2-1-M3,10.81,0.233,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M3,2-1-M3,11.89,0.225,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M3,2-1-M3,12.97,0.223,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M5,2-1-M5,0,0.195,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M5,2-1-M5,1.08,0.24,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M5,2-1-M5,2.16,0.202,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M5,2-1-M5,3.24,0.201,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M5,2-1-M5,4.32,0.205,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M5,2-1-M5,5.4,0.209,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M5,2-1-M5,6.48,0.207,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M5,2-1-M5,7.56,0.202,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M5,2-1-M5,8.65,0.199,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M5,2-1-M5,9.73,0.198,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M5,2-1-M5,10.81,0.203,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M5,2-1-M5,11.89,0.2,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M5,2-1-M5,12.97,0.202,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M7,2-1-M7,0,0.208,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M7,2-1-M7,1.08,0.224,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M7,2-1-M7,2.16,0.231,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M7,2-1-M7,3.24,0.231,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M7,2-1-M7,4.32,0.234,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M7,2-1-M7,5.4,0.237,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M7,2-1-M7,6.48,0.247,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M7,2-1-M7,7.56,0.269,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M7,2-1-M7,8.65,0.302,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M7,2-1-M7,9.73,0.34,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M7,2-1-M7,10.81,0.376,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M7,2-1-M7,11.89,0.391,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M7,2-1-M7,12.97,0.402,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M9,2-1-M9,0,0.21,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M9,2-1-M9,1.08,0.236,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M9,2-1-M9,2.16,0.238,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M9,2-1-M9,3.24,0.239,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M9,2-1-M9,4.32,0.245,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M9,2-1-M9,5.4,0.271,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M9,2-1-M9,6.48,0.33,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M9,2-1-M9,7.56,0.4,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M9,2-1-M9,8.65,0.451,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M9,2-1-M9,9.73,0.482,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M9,2-1-M9,10.81,0.492,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M9,2-1-M9,11.89,0.493,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,1000x
2022-05-05,1,M9,2-1-M9,12.97,0.495,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,1000x
