Date,Plt,Well,WellID,Time_h,RawOD,Col,Row,Cpd,Qrt,uM,Species,Strain,Nick,Dil
2022-05-05,2,M15,2-2-M15,9.73,0.471,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x
2022-05-05,2,M15,2-2-M15,10.81,0.48,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x
2022-05-05,2,M15,2-2-M15,11.89,0.488,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x
2022-05-05,2,M15,2-2-M15,12.97,0.498,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x
2022-05-05,2,M17,2-2-M17,0,0.222,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-05,2,M17,2-2-M17,1.08,0.233,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-05,2,M17,2-2-M17,2.16,0.231,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-05,2,M17,2-2-M17,3.24,0.259,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-05,2,M17,2-2-M17,4.32,0.329,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-05,2,M17,2-2-M17,5.4,0.407,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-05,2,M17,2-2-M17,6.48,0.467,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-05,2,M17,2-2-M17,7.57,0.514,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-05,2,M17,2-2-M17,8.65,0.548,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-05,2,M17,2-2-M17,9.73,0.569,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-05,2,M17,2-2-M17,10.81,0.582,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-05,2,M17,2-2-M17,11.89,0.587,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-05,2,M17,2-2-M17,12.97,0.59,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-05,2,M19,2-2-M19,0,0.185,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-05,2,M19,2-2-M19,1.08,0.201,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-05,2,M19,2-2-M19,2.16,0.2,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-05,2,M19,2-2-M19,3.24,0.228,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-05,2,M19,2-2-M19,4.32,0.285,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-05,2,M19,2-2-M19,5.4,0.336,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-05,2,M19,2-2-M19,6.48,0.38,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-05,2,M19,2-2-M19,7.57,0.41,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-05,2,M19,2-2-M19,8.65,0.437,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-05,2,M19,2-2-M19,9.73,0.458,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-05,2,M19,2-2-M19,10.81,0.473,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-05,2,M19,2-2-M19,11.89,0.483,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-05,2,M19,2-2-M19,12.97,0.492,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-05,2,M21,2-2-M21,0,0.182,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-05,2,M21,2-2-M21,1.08,0.197,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-05,2,M21,2-2-M21,2.16,0.19,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-05,2,M21,2-2-M21,3.24,0.217,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-05,2,M21,2-2-M21,4.32,0.27,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-05,2,M21,2-2-M21,5.4,0.326,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-05,2,M21,2-2-M21,6.48,0.37,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-05,2,M21,2-2-M21,7.57,0.404,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-05,2,M21,2-2-M21,8.65,0.435,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-05,2,M21,2-2-M21,9.73,0.465,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-05,2,M21,2-2-M21,10.81,0.475,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-05,2,M21,2-2-M21,11.89,0.49,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-05,2,M21,2-2-M21,12.97,0.499,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-05,2,M23,2-2-M23,0,0.173,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-05,2,M23,2-2-M23,1.08,0.182,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-05,2,M23,2-2-M23,2.16,0.179,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-05,2,M23,2-2-M23,3.24,0.18,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-05,2,M23,2-2-M23,4.32,0.179,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-05,2,M23,2-2-M23,5.4,0.179,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-05,2,M23,2-2-M23,6.48,0.179,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-05,2,M23,2-2-M23,7.57,0.178,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-05,2,M23,2-2-M23,8.65,0.179,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-05,2,M23,2-2-M23,9.73,0.178,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-05,2,M23,2-2-M23,10.81,0.178,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-05,2,M23,2-2-M23,11.89,0.178,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-05,2,M23,2-2-M23,12.97,0.179,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-05,2,M3,2-2-M3,0,0.191,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-05,2,M3,2-2-M3,1.08,0.202,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-05,2,M3,2-2-M3,2.16,0.197,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-05,2,M3,2-2-M3,3.24,0.196,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-05,2,M3,2-2-M3,4.32,0.199,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-05,2,M3,2-2-M3,5.4,0.199,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-05,2,M3,2-2-M3,6.48,0.199,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-05,2,M3,2-2-M3,7.57,0.198,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-05,2,M3,2-2-M3,8.65,0.198,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-05,2,M3,2-2-M3,9.73,0.201,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-05,2,M3,2-2-M3,10.81,0.194,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-05,2,M3,2-2-M3,11.89,0.194,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-05,2,M3,2-2-M3,12.97,0.194,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-05,2,M5,2-2-M5,0,0.204,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-05,2,M5,2-2-M5,1.08,0.222,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-05,2,M5,2-2-M5,2.16,0.214,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-05,2,M5,2-2-M5,3.24,0.215,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-05,2,M5,2-2-M5,4.32,0.215,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-05,2,M5,2-2-M5,5.4,0.214,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-05,2,M5,2-2-M5,6.48,0.216,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-05,2,M5,2-2-M5,7.57,0.216,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-05,2,M5,2-2-M5,8.65,0.217,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-05,2,M5,2-2-M5,9.73,0.226,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-05,2,M5,2-2-M5,10.81,0.231,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-05,2,M5,2-2-M5,11.89,0.25,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-05,2,M5,2-2-M5,12.97,0.275,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-05,2,M7,2-2-M7,0,0.211,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-05,2,M7,2-2-M7,1.08,0.225,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-05,2,M7,2-2-M7,2.16,0.22,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-05,2,M7,2-2-M7,3.24,0.224,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-05,2,M7,2-2-M7,4.32,0.239,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-05,2,M7,2-2-M7,5.4,0.262,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-05,2,M7,2-2-M7,6.48,0.286,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-05,2,M7,2-2-M7,7.57,0.312,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-05,2,M7,2-2-M7,8.65,0.336,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-05,2,M7,2-2-M7,9.73,0.35,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-05,2,M7,2-2-M7,10.81,0.368,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-05,2,M7,2-2-M7,11.89,0.382,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-05,2,M7,2-2-M7,12.97,0.39,7,M,Azithromycin,1,3,S. flexneri,M90T,Sf,100x
2022-05-05,2,M9,2-2-M9,0,0.202,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-05,2,M9,2-2-M9,1.08,0.219,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-05,2,M9,2-2-M9,2.16,0.216,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-05,2,M9,2-2-M9,3.24,0.228,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-05,2,M9,2-2-M9,4.32,0.271,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-05,2,M9,2-2-M9,5.4,0.328,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-05,2,M9,2-2-M9,6.48,0.377,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-05,2,M9,2-2-M9,7.57,0.409,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-05,2,M9,2-2-M9,8.65,0.439,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-05,2,M9,2-2-M9,9.73,0.461,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-05,2,M9,2-2-M9,10.81,0.463,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-05,2,M9,2-2-M9,11.89,0.467,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-05,2,M9,2-2-M9,12.97,0.478,9,M,Azithromycin,1,1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M1,3-1-M1,0,0.207,1,M,Azithromycin,1,100,S. flexneri,M90T,Sf,100x
2022-05-13,1,M1,3-1-M1,1.08,0.265,1,M,Azithromycin,1,100,S. flexneri,M90T,Sf,100x
2022-05-13,1,M1,3-1-M1,2.16,0.216,1,M,Azithromycin,1,100,S. flexneri,M90T,Sf,100x
2022-05-13,1,M1,3-1-M1,3.24,0.218,1,M,Azithromycin,1,100,S. flexneri,M90T,Sf,100x
2022-05-13,1,M1,3-1-M1,4.32,0.213,1,M,Azithromycin,1,100,S. flexneri,M90T,Sf,100x
2022-05-13,1,M1,3-1-M1,5.4,0.215,1,M,Azithromycin,1,100,S. flexneri,M90T,Sf,100x
2022-05-13,1,M1,3-1-M1,6.48,0.212,1,M,Azithromycin,1,100,S. flexneri,M90T,Sf,100x
2022-05-13,1,M1,3-1-M1,7.56,0.208,1,M,Azithromycin,1,100,S. flexneri,M90T,Sf,100x
2022-05-13,1,M1,3-1-M1,8.64,0.212,1,M,Azithromycin,1,100,S. flexneri,M90T,Sf,100x
2022-05-13,1,M1,3-1-M1,9.73,0.213,1,M,Azithromycin,1,100,S. flexneri,M90T,Sf,100x
2022-05-13,1,M1,3-1-M1,10.81,0.209,1,M,Azithromycin,1,100,S. flexneri,M90T,Sf,100x
2022-05-13,1,M1,3-1-M1,11.89,0.211,1,M,Azithromycin,1,100,S. flexneri,M90T,Sf,100x
2022-05-13,1,M1,3-1-M1,12.97,0.212,1,M,Azithromycin,1,100,S. flexneri,M90T,Sf,100x
2022-05-13,1,M11,3-1-M11,0,0.178,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x
2022-05-13,1,M11,3-1-M11,1.08,0.226,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x
2022-05-13,1,M11,3-1-M11,2.16,0.216,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x
2022-05-13,1,M11,3-1-M11,3.24,0.22,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x
2022-05-13,1,M11,3-1-M11,4.32,0.245,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x
2022-05-13,1,M11,3-1-M11,5.4,0.308,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x
2022-05-13,1,M11,3-1-M11,6.48,0.37,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x
2022-05-13,1,M11,3-1-M11,7.56,0.409,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x
2022-05-13,1,M11,3-1-M11,8.64,0.439,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x
2022-05-13,1,M11,3-1-M11,9.73,0.456,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x
2022-05-13,1,M11,3-1-M11,10.81,0.473,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x
2022-05-13,1,M11,3-1-M11,11.89,0.483,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x
2022-05-13,1,M11,3-1-M11,12.97,0.488,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x
2022-05-13,1,M13,3-1-M13,0,0.169,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M13,3-1-M13,1.08,0.222,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M13,3-1-M13,2.16,0.196,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M13,3-1-M13,3.24,0.213,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M13,3-1-M13,4.32,0.249,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M13,3-1-M13,5.4,0.337,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M13,3-1-M13,6.48,0.406,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M13,3-1-M13,7.56,0.446,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M13,3-1-M13,8.64,0.477,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M13,3-1-M13,9.73,0.5,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M13,3-1-M13,10.81,0.52,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M13,3-1-M13,11.89,0.531,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M13,3-1-M13,12.97,0.541,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M15,3-1-M15,0,0.171,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x
2022-05-13,1,M15,3-1-M15,1.08,0.229,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x
2022-05-13,1,M15,3-1-M15,2.16,0.189,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x
2022-05-13,1,M15,3-1-M15,3.24,0.206,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x
2022-05-13,1,M15,3-1-M15,4.32,0.229,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x
2022-05-13,1,M15,3-1-M15,5.4,0.289,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x
2022-05-13,1,M15,3-1-M15,6.48,0.347,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x
2022-05-13,1,M15,3-1-M15,7.56,0.385,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x
2022-05-13,1,M15,3-1-M15,8.64,0.412,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x
2022-05-13,1,M15,3-1-M15,9.73,0.435,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x
2022-05-13,1,M15,3-1-M15,10.81,0.453,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x
2022-05-13,1,M15,3-1-M15,11.89,0.46,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x
2022-05-13,1,M15,3-1-M15,12.97,0.473,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x
2022-05-13,1,M17,3-1-M17,0,0.176,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-13,1,M17,3-1-M17,1.08,0.21,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-13,1,M17,3-1-M17,2.16,0.2,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-13,1,M17,3-1-M17,3.24,0.211,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-13,1,M17,3-1-M17,4.32,0.254,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-13,1,M17,3-1-M17,5.4,0.341,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-13,1,M17,3-1-M17,6.48,0.421,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-13,1,M17,3-1-M17,7.56,0.463,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-13,1,M17,3-1-M17,8.64,0.501,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-13,1,M17,3-1-M17,9.73,0.523,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-13,1,M17,3-1-M17,10.81,0.541,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-13,1,M17,3-1-M17,11.89,0.548,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-13,1,M17,3-1-M17,12.97,0.554,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x
2022-05-13,1,M19,3-1-M19,0,0.162,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-13,1,M19,3-1-M19,1.08,0.183,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-13,1,M19,3-1-M19,2.16,0.183,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-13,1,M19,3-1-M19,3.24,0.195,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-13,1,M19,3-1-M19,4.32,0.24,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-13,1,M19,3-1-M19,5.4,0.322,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-13,1,M19,3-1-M19,6.48,0.39,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-13,1,M19,3-1-M19,7.56,0.43,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-13,1,M19,3-1-M19,8.64,0.455,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-13,1,M19,3-1-M19,9.73,0.478,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-13,1,M19,3-1-M19,10.81,0.494,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-13,1,M19,3-1-M19,11.89,0.505,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-13,1,M19,3-1-M19,12.97,0.511,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x
2022-05-13,1,M21,3-1-M21,0,0.168,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-13,1,M21,3-1-M21,1.08,0.206,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-13,1,M21,3-1-M21,2.16,0.18,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-13,1,M21,3-1-M21,3.24,0.194,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-13,1,M21,3-1-M21,4.32,0.242,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-13,1,M21,3-1-M21,5.4,0.317,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-13,1,M21,3-1-M21,6.48,0.377,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-13,1,M21,3-1-M21,7.56,0.414,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-13,1,M21,3-1-M21,8.64,0.439,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-13,1,M21,3-1-M21,9.73,0.464,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-13,1,M21,3-1-M21,10.81,0.482,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-13,1,M21,3-1-M21,11.89,0.49,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-13,1,M21,3-1-M21,12.97,0.498,21,M,Azithromycin,1,0,S. flexneri,M90T,Sf,100x
2022-05-13,1,M23,3-1-M23,0,0.171,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M23,3-1-M23,1.08,0.19,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M23,3-1-M23,2.16,0.183,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M23,3-1-M23,3.24,0.185,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M23,3-1-M23,4.32,0.184,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M23,3-1-M23,5.4,0.186,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M23,3-1-M23,6.48,0.184,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M23,3-1-M23,7.56,0.184,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M23,3-1-M23,8.64,0.183,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M23,3-1-M23,9.73,0.182,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M23,3-1-M23,10.81,0.181,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M23,3-1-M23,11.89,0.181,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M23,3-1-M23,12.97,0.182,23,M,Azithromycin,1,-1,S. flexneri,M90T,Sf,100x
2022-05-13,1,M3,3-1-M3,0,0.216,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-13,1,M3,3-1-M3,1.08,0.275,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-13,1,M3,3-1-M3,2.16,0.223,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-13,1,M3,3-1-M3,3.24,0.23,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-13,1,M3,3-1-M3,4.32,0.22,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-13,1,M3,3-1-M3,5.4,0.226,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-13,1,M3,3-1-M3,6.48,0.23,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-13,1,M3,3-1-M3,7.56,0.229,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-13,1,M3,3-1-M3,8.64,0.222,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-13,1,M3,3-1-M3,9.73,0.226,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-13,1,M3,3-1-M3,10.81,0.219,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-13,1,M3,3-1-M3,11.89,0.223,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-13,1,M3,3-1-M3,12.97,0.227,3,M,Azithromycin,1,30,S. flexneri,M90T,Sf,100x
2022-05-13,1,M5,3-1-M5,0,0.205,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-13,1,M5,3-1-M5,1.08,0.27,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-13,1,M5,3-1-M5,2.16,0.243,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
2022-05-13,1,M5,3-1-M5,3.24,0.254,5,M,Azithromycin,1,10,S. flexneri,M90T,Sf,100x
